id,type,text,stance
21,background,#裸辞真的是很幼稚的行为吗# 1尽量不要裸辞，骑驴找马有了下家再说；2但就像评论说的，都已经快疯了，管它裸不裸的，火烧眉毛且顾眼下；3年轻人一定一定要有点存款才有底气（以半年基础生活费为底线），我当初从体制内裸辞，就是因为手里有不少存款，所以心不慌 ​​​,none
21-1,comment1,我无房无车无贷，无妻无儿无外债。还有三天就可以结束这份工作，打算休息个把月。去年也是裸辞，杭州国企裸辞回福建休息了一个多月。我完全没有高消费，最多的消费就是补贴家里，所以完全没压力，只要不考虑结婚买房之类的大事，随便休息，到时候休息够了就找工作去,favor
21-1-1,comment2,无房贷，但是有儿有女，别说裸辞了，就是换工作都得鼓起很大的勇气,against
21-1-2,comment2,对，现在很多人其实被高房价折磨得苦不堪言。,favor
21-1-3,comment2,是的不买房，不结婚，不生孩子随时都能辞,favor
21-1-3-1,comment3,没有软肋,favor
21-1-5,comment2,我也无儿无女无贷款，老家有个小房子出租在，回去也有个容身处。手上有存款，不多。但是不敢辞职，怕这份工作没了，下一份接不上。,against
21-1-7,comment2,巧了，我也是月底走人现在天天倒计时,favor
21-1-8,comment2,那真的可以休息一段时间,favor
21-2,comment1,经常想辞职，但是看了看存款和房贷忍住了,against
21-2-1,comment2,你这样比较理性,against
21-2-1-1,comment3,现在的工作虽然有些时候憋屈，但是可以让我正常生活衣食无忧，还能攒点小小的钱，咬咬牙就忍了,against
21-3,comment1,我也想辞职，本来正常说是提前一个月嘛，我说了后老板说问我急不急，他去找人，现在快半年了，我还没走,none
21-3-1,comment2,只要提前一个月提出了离职申请，不需要对方同意，一个月后自行离职即可,none
21-3-1-1,comment3,这不是想着让老板找人，本来是想着让老板找到人别太缺人，小地方，日常和老板也比较熟，没那么严肃的上下级关系，直接走不好意思,none
21-4,comment1,之前见天冬蝶姐他们一直在给我灌输辞职后有多开心。。我说我还没开始工作呢,none
21-5,comment1,还得看大环境和个人能力。疫情阶段，公司都在裁员，找工作肯定更加艰难。个人能力一般，可替代性强，那找不到称心如意的工作也是可想而知的。,against
21-5-1,comment2,所以我说尽量不要裸辞,against
21-6,comment1,裸辞的前提真要有可观的存款才行，找工作这么难，看过不少以为很快能找到结果最后绝望了的,against
21-6-2,comment2,是的，要么有后路，要么有存款,against
21-7,comment1,我的工资是真心低收入和开支勉强持平,none
21-7-1,comment2,刚刚的热嗖,none
21-7-1-1,comment3,扎心了，人家是我上一份工资的的5倍,none
21-8,comment1,手里有“不少存款”！好奇要多少存款才够？,none
21-8-1,comment2,半年生活费是底线。比如你一个月基础生活费是3000，那至少要存3000×6=18000作为底气,none
21-8-1-1,comment3,哦哦，基本生活开销那不难,none
21-9,comment1,今年不建议裸辞,against
21-9-1,comment2,每年都不建议,against
21-11,comment1,去年因为一直被给到很大心理压力，已经开始有躯体化症状了，当下决定裸辞，休息了半年，现在找了一份沟通量很小的工作。总之，命重要‼️,favor
21-11-1,comment2,是的,favor
21-14,comment1,你怎么做到有存款的？我上班只够用,none
21-14-1,comment2,我花得少，正常情况一个月不到2000,none
21-16,comment1,去年10月从国企裸辞，今年2月入职新公司，躺了四个月朋友说我看起来气色好多了,favor
21-16-1,comment2,不焦虑的辞职确实让人状态好,favor
21-17,comment1,当时在哪个单位咩？,none
21-17-1,comment2,铁路啊,none
21-18,comment1,裸辞一个月了还没找到工作 今年感觉环境还是比较难的,against
21-18-1,comment2,最近几年都难,against
21-19,comment1,我也想辞职休息几个月，有家庭有小孩目前没房贷，可以裸辞吗，打了十年工真的很想注意下,favor
21-19-1,comment2,有家庭有孩子裸辞什么？干到死！,against
22,background,#裸辞应该被鼓励吗# #入职5天选择离职# 我仿佛一夜梦醒，发现自己身处荒原，四下空旷之中，四处皆是方向，可我却无法轻易迈出第一步。 犹疑之间，依稀想起在书上看过的一段话：“什么是好的工作？有三个指标，公司前景、薪资待遇、团队氛围。如果能满足两个指标，就是好工作；如果三个全都满足，那 ​​​,favor
22-2,comment1,裸辞是一种反抗，不合作，不需要奴性，这正是我党取得革命胜利的重要精神,favor
22-5,comment1,明知道干不长不合适不赶紧辞职 忍着得癌症给医院创收么 挣来的钱够看病吗,favor
22-6,comment1,三个指标：牛逼、钱多、离家近,none
22-7,comment1,裸辞过一次，就不会裸辞第二次了。生活不会照顾你的情绪。,against
22-11,comment1,从心所欲，你只要为自己的决定负责就好。人生短暂，不要勉强。(来自一个裸辞休息过一年的人),favor
22-12,comment1,你为什么总爱用日剧配图,none
22-13,comment1,及时止损非常好。参考相互宝。,favor
22-15,comment1,赶紧跑,favor
22-16,comment1,个人选择，谈不上鼓励不鼓励，说清楚的是后期成本肯定是自己要承担的,none
22-17,comment1,还没过两天你就得后悔,against
23,background,#周深 裸辞某个程度上是在解救自己# 想跟大家探讨一下#裸辞应该被鼓励吗# 裸辞意味着在没有任何工作托底的情况下辞掉工作。 只有那些存款可以支撑自己四个月以上生活的人，才有资格裸辞。 否则裸辞后你面临的就是0收入，需要借贷度日，如果刚好赶上就业环境不太好，那么你将在很长一段时间处在失业状 ​​​,against
23-1,comment1,"不是厌倦了就辞职。有的时候裸辞真的是一种救赎，没有谁愿意频繁变动。我曾经的经历，经理软弱毫无底线。一直被欺压，丝毫不会为你考虑，说话朝令夕改，工作压力非常大，甚至不敢睡觉，倾诉都没法排解。后来终于大哭一场以后，再又一次领导甩锅时直接裸辞，去nm,不伺候了，真的，那一刻心理非常轻松",favor
23-1-1,comment2,搜裸辞这个话题看到你的评论，我真的又坚定了裸辞的心，我公司现在就是领导一拍脑门出规定，朝令夕改，根本不管员工死活,favor
23-1-1-1,comment3,可以休息一下，再重新出发，加油,favor
23-1-2,comment2,想了好久好久准备好辞职,favor
23-1-3,comment2,姐妹我现在和你同处境。,favor
23-1-3-1,comment3,加油,favor
23-1-4,comment2,未经他人苦，莫劝他人善。能理解你的痛苦，我在第二份工作后，经历了抑郁的症状，总是莫名其妙的压抑和烦躁，有时候自己想着想着眼泪就流下来了。在下班后，在办公室崩溃了，其实裸辞就是自我救赎。现在自己已经完全好了，希望你也能过得开开心心的。,favor
23-1-5,comment2,目前情况很像 但是还不敢 因为提成绩效，辛辛苦苦加班挣来的钱都还在公司手上，不甘心,against
23-2,comment1,真的不敢尝试,against
23-2-2,comment2,我之前在一家互联网公司上班4年 觉得没啥意思裸辞 现在在送外卖 美滋滋,favor
23-2-3,comment2,一定要慎重,against
23-4,comment1,我每次辞职都是裸辞，因为这是对上一份工作的尊重，你不能在上一家公司带薪求职吧，有点背叛的意味，另外自己裸辞之后还可以休息一段时间，重新出发不也挺好的。裸辞不裸辞，自己开心就好，管那么多干嘛,favor
23-5,comment1,裸辞这么恐怖吗？我每次都是裸辞啊，而且是我自己买单,favor
23-5-1,comment2,我觉得很可笑，失业一段时间就活不下去了的感觉，现在人这么脆弱了吗？,favor
23-5-2,comment2,我也是，每次都是裸辞，辞职后再找工作。难道现在提倡骑驴找马？,favor
23-6,comment1,我就是裸辞。为了考初级考cpa，考完之后两星期内就入职了。上一份工作是在财务共享中心，组内氛围很差，10个人的组，群可能十几个。在共享准确的说是只待了3个月。组长还不支持考证书。从早到晚喝口水的时间都没有。这段时间我非常抑郁。所以必须离职啊。必须走，因为有目标的人不能停,favor
23-7,comment1,说裸辞只是因为厌倦的是没遇到过特别恶劣的工作环境吧，羡慕你们一直在很温和的环境里，一份工作可以把人整抑郁，上份工作几乎被上级当仆人使唤，没有尊严,favor
23-7-1,comment2,理解，曾经有一份工作，因为我性格内向的原因，所有人都孤立我，什么活都让我干，领导每次都听信一面之词直接定我的错。那年是非典时期，放假之后再也没回去，什么都不要了，工资我也不要了，你爱咋咋地我就是不回去了。,favor
23-8,comment1,一问收入人人月入过万，一说裸辞又穷得跟一样,none
23-10,comment1,确实是这样，我从四大裸辞.....真的后悔了,against
23-17,comment1,时间是治疗心灵创伤的大师，但绝不是解决问题的高手。,none
24,background,#什么情况下你会想裸辞##年底裸辞的年轻人在想什么# 真的不要裸辞！真的不要裸辞！真的不要裸辞！ 除非你天赋异禀，有别人不可替代的技术、能力，否则不要学自媒体们去裸辞！！ #转发接龙开新年# ​​​,against
24-1,comment1,现在裸辞，除非你真的是技术大咖，要不然真的很难,against
24-2,comment1,裸辞了还怎么加仓,against
24-2-1,comment2,主打一个为大A打工？…….,none
24-3,comment1,当网红去,none
24-5,comment1,没有  但不影响我裸辞,favor
24-6,comment1,裸辞了，心脏痛,favor
24-9,comment1,#转发接龙开新年#,none
24-12,comment1,买了基金 怎敢裸辞,against
24-15,comment1,裸辞第4个月了,favor
24-18,comment1,我有一辈子用不完的钱才会裸辞,against
24-19,comment1,我有近8位数 裸辞了 很爽,favor
25,background,#裸辞真的是很幼稚的行为吗# 首先，我是肯定不会裸辞的，因为一来家里没矿，二来正处于35的尴尬期，三来上有老下有小，一旦裸辞了，如果没有那么快就找到下家，生活就不敢出现一点差池，现在的工作不管咋样，至少收入还是稳定的。 记得几年前，上班到公司才发现手机丢了，当时离发工资还有一段时间， ​​​,against
25-1,comment1,等于送死,against
25-1-2,comment2,我是没底气,against
25-2,comment1,各自有打算，难说对错。,none
25-3,comment1,非常幼稚,against
25-4,comment1,裸辞很正常,favor
25-4-1,comment2,就看自己怎么想的了,none
25-5,comment1,下午好,none
25-5-1,comment2,晚安,none
25-6,comment1,也是哦,against
25-6-1,comment2,嗯嗯,against
25-7,comment1,没结婚以前的我有勇气裸辞，现在的我即将迈入33大关，上有老下有小，裸辞那都是年轻不懂事那会玩剩的,against
25-8,comment1,没矿还裸辞的，多半是一时意气,against
25-9,comment1,我是不得不裸辞，老板真的不想交税，在干下去要犯错误了,against
25-10,comment1,周围同事辞职的，都是家里有钱的，要么是老公有钱，要么是爸爸妈妈或者自己有钱，没听说哪个穷人辞职的。,against
25-11,comment1,不敢裸辞是水平不高。,against
25-11-1,comment2,好吧,none
25-12,comment1,原来博士35啊，青年才俊正当时,none
25-13,comment1,裸辞还需要控制好自己的心态,none
25-14,comment1,我是裸辞啊比较任性,favor
26,background,#裸辞之后会变得更好吗# 上份工作带给自己的一直是负能量 打开微信对话框 每天口头禅都是“烦死了” 体重飙升 日渐颓废 只有休息的时候情绪才会变好 甚至想到第二天是工作日 心里就会莫名的恐惧 犹豫了半年 最后也终于遵循内心想法离开了一个不适合自己的地方 裸辞之后会变得更好吗？ 至少当下的开 ​​​,favor
26-1,comment1,我又踏入火坑里，为了生活，改变想法，继续加油吧,against
26-1-1,comment2,每个人的想法都不一样 加油,none
